InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
10096-8,SKU057,Synthetic retail product,2,2024-08-14,6.87,10096,United Kingdom
10096-9,SKU019,Synthetic retail product,2,2024-09-02,16.15,10096,United Kingdom
10096-10,SKU060,Synthetic retail product,6,2024-02-08,5.04,10096,United Kingdom
10096-10,SKU042,Synthetic retail product,3,2024-02-08,15.99,10096,United Kingdom
10096-11,SKU022,Synthetic retail product,2,2024-01-23,6.93,10096,United Kingdom
10097-0,SKU072,Synthetic retail product,1,2024-08-23,11.91,10097,United Kingdom
10097-1,SKU044,Synthetic retail product,1,2024-08-28,8.79,10097,United Kingdom
10097-2,SKU024,Synthetic retail product,3,2024-04-11,20.04,10097,United Kingdom
10097-2,SKU044,Synthetic retail product,7,2024-04-11,13.02,10097,United Kingdom
10097-3,SKU092,Synthetic retail product,3,2024-12-10,14.2,10097,United Kingdom
10097-4,SKU088,Synthetic retail product,1,2024-10-05,10.34,10097,United Kingdom
10097-5,SKU068,Synthetic retail product,7,2024-11-20,5.5,10097,United Kingdom
10097-5,SKU023,Synthetic retail product,2,2024-11-20,10.18,10097,United Kingdom
10097-6,SKU025,Synthetic retail product,5,2024-06-23,3.42,10097,United Kingdom
10097-6,SKU026,Synthetic retail product,3,2024-06-23,31.05,10097,United Kingdom
10097-6,SKU034,Synthetic retail product,1,2024-06-23,7.85,10097,United Kingdom
10097-7,SKU089,Synthetic retail product,3,2024-02-09,4.2,10097,United Kingdom
10097-7,SKU074,Synthetic retail product,3,2024-02-09,4.86,10097,United Kingdom
10097-8,SKU079,Synthetic retail product,7,2024-12-03,19.6,10097,United Kingdom
10097-8,SKU093,Synthetic retail product,5,2024-12-03,10.93,10097,United Kingdom
10097-8,SKU088,Synthetic retail product,1,2024-12-03,41.28,10097,United Kingdom
10097-9,SKU100,Synthetic retail product,3,2024-01-01,2.58,10097,United Kingdom
10097-10,SKU077,Synthetic retail product,1,2024-02-03,39.31,10097,United Kingdom
10098-0,SKU062,Synthetic retail product,3,2024-12-13,13.79,10098,United Kingdom
10098-0,SKU039,Synthetic retail product,2,2024-12-13,21.21,10098,United Kingdom
10098-1,SKU055,Synthetic retail product,2,2024-08-07,12.42,10098,United Kingdom
10098-1,SKU076,Synthetic retail product,2,2024-08-07,5.6,10098,United Kingdom
10098-1,SKU030,Synthetic retail product,4,2024-08-07,2.45,10098,United Kingdom
10098-2,SKU058,Synthetic retail product,7,2024-01-10,5.18,10098,United Kingdom
10098-2,SKU069,Synthetic retail product,1,2024-01-10,6.87,10098,United Kingdom
10098-3,SKU068,Synthetic retail product,6,2024-02-25,4.6,10098,United Kingdom
10098-4,SKU087,Synthetic retail product,2,2024-06-09,30.4,10098,United Kingdom
10098-4,SKU076,Synthetic retail product,5,2024-06-09,4.47,10098,United Kingdom
10098-4,SKU076,Synthetic retail product,7,2024-06-09,12.31,10098,United Kingdom
10099-0,SKU082,Synthetic retail product,7,2024-05-29,5.34,10099,United Kingdom
10099-0,SKU017,Synthetic retail product,5,2024-05-29,7.3,10099,United Kingdom
10099-0,SKU068,Synthetic retail product,6,2024-05-29,6.88,10099,United Kingdom
10099-1,SKU078,Synthetic retail product,6,2024-09-20,3.4,10099,United Kingdom
10099-1,SKU061,Synthetic retail product,2,2024-09-20,24.1,10099,United Kingdom
10099-1,SKU011,Synthetic retail product,6,2024-09-20,5.36,10099,United Kingdom
10099-2,SKU045,Synthetic retail product,5,2024-03-18,20.59,10099,United Kingdom
10099-2,SKU091,Synthetic retail product,2,2024-03-18,19.86,10099,United Kingdom
10099-2,SKU023,Synthetic retail product,2,2024-03-18,20.68,10099,United Kingdom
10099-3,SKU080,Synthetic retail product,4,2024-12-16,13.03,10099,United Kingdom
10099-3,SKU047,Synthetic retail product,2,2024-12-16,10.24,10099,United Kingdom
10099-3,SKU081,Synthetic retail product,4,2024-12-16,28.36,10099,United Kingdom
10099-4,SKU021,Synthetic retail product,2,2024-02-10,8.25,10099,United Kingdom
10099-4,SKU077,Synthetic retail product,3,2024-02-10,6.18,10099,United Kingdom
10099-4,SKU086,Synthetic retail product,1,2024-02-10,7.32,10099,United Kingdom
10099-5,SKU016,Synthetic retail product,6,2024-10-03,3.99,10099,United Kingdom
10099-5,SKU038,Synthetic retail product,3,2024-10-03,8.93,10099,United Kingdom
10099-6,SKU002,Synthetic retail product,7,2024-04-13,11.81,10099,United Kingdom
10099-7,SKU048,Synthetic retail product,3,2024-02-25,29.45,10099,United Kingdom
10099-7,SKU032,Synthetic retail product,2,2024-02-25,12.15,10099,United Kingdom
10099-7,SKU043,Synthetic retail product,6,2024-02-25,8.6,10099,United Kingdom
10099-8,SKU023,Synthetic retail product,5,2024-03-22,8.93,10099,United Kingdom
10099-8,SKU066,Synthetic retail product,7,2024-03-22,4.13,10099,United Kingdom
10099-9,SKU067,Synthetic retail product,6,2024-05-26,10.78,10099,United Kingdom
10099-9,SKU036,Synthetic retail product,4,2024-05-26,19.64,10099,United Kingdom
10099-9,SKU062,Synthetic retail product,1,2024-05-26,7.72,10099,United Kingdom
10099-10,SKU067,Synthetic retail product,1,2024-02-08,18.8,10099,United Kingdom
10099-10,SKU028,Synthetic retail product,7,2024-02-08,5.18,10099,United Kingdom
10099-10,SKU036,Synthetic retail product,4,2024-02-08,4.09,10099,United Kingdom
10100-0,SKU013,Synthetic retail product,7,2024-12-16,5.04,10100,United Kingdom
10100-0,SKU035,Synthetic retail product,1,2024-12-16,11.47,10100,United Kingdom
10100-1,SKU003,Synthetic retail product,6,2024-03-21,12.04,10100,United Kingdom
10100-2,SKU066,Synthetic retail product,4,2024-02-26,11.09,10100,United Kingdom
10101-0,SKU002,Synthetic retail product,2,2024-08-23,8.61,10101,United Kingdom
10101-0,SKU028,Synthetic retail product,2,2024-08-23,4.67,10101,United Kingdom
10101-1,SKU028,Synthetic retail product,1,2024-07-03,10.98,10101,United Kingdom
10101-2,SKU079,Synthetic retail product,5,2024-06-14,12.84,10101,United Kingdom
10101-2,SKU026,Synthetic retail product,6,2024-06-14,14.77,10101,United Kingdom
10101-3,SKU088,Synthetic retail product,4,2024-11-02,9.47,10101,United Kingdom
10101-4,SKU032,Synthetic retail product,3,2024-09-19,9.59,10101,United Kingdom
10101-4,SKU008,Synthetic retail product,2,2024-09-19,12.88,10101,United Kingdom
10101-5,SKU064,Synthetic retail product,6,2024-10-19,8.55,10101,United Kingdom
10101-5,SKU011,Synthetic retail product,4,2024-10-19,5.95,10101,United Kingdom
10101-5,SKU055,Synthetic retail product,6,2024-10-19,5.27,10101,United Kingdom
10101-6,SKU013,Synthetic retail product,3,2024-04-14,4.99,10101,United Kingdom
10101-7,SKU062,Synthetic retail product,4,2024-08-20,50.39,10101,United Kingdom
10101-7,SKU079,Synthetic retail product,3,2024-08-20,2.76,10101,United Kingdom
10101-8,SKU008,Synthetic retail product,4,2024-04-14,19.0,10101,United Kingdom
10102-0,SKU080,Synthetic retail product,4,2024-01-15,13.36,10102,United Kingdom
10102-0,SKU029,Synthetic retail product,7,2024-01-15,5.91,10102,United Kingdom
10102-0,SKU065,Synthetic retail product,1,2024-01-15,7.43,10102,United Kingdom
10102-1,SKU074,Synthetic retail product,5,2024-08-09,2.56,10102,United Kingdom
10102-1,SKU071,Synthetic retail product,1,2024-08-09,13.38,10102,United Kingdom
10102-2,SKU028,Synthetic retail product,7,2024-04-13,7.83,10102,United Kingdom
10102-2,SKU037,Synthetic retail product,4,2024-04-13,14.9,10102,United Kingdom
10102-3,SKU081,Synthetic retail product,2,2024-08-08,13.3,10102,United Kingdom
10102-3,SKU044,Synthetic retail product,4,2024-08-08,3.41,10102,United Kingdom
10102-4,SKU003,Synthetic retail product,7,2024-01-30,16.59,10102,United Kingdom
10102-4,SKU068,Synthetic retail product,2,2024-01-30,4.53,10102,United Kingdom
10102-4,SKU095,Synthetic retail product,2,2024-01-30,7.8,10102,United Kingdom
10102-5,SKU063,Synthetic retail product,5,2024-07-24,2.45,10102,United Kingdom
10102-6,SKU021,Synthetic retail product,2,2024-06-19,26.74,10102,United Kingdom
10102-6,SKU012,Synthetic retail product,5,2024-06-19,6.59,10102,United Kingdom
10102-6,SKU100,Synthetic retail product,2,2024-06-19,25.99,10102,United Kingdom
10102-7,SKU002,Synthetic retail product,6,2024-01-01,22.35,10102,United Kingdom
10102-8,SKU092,Synthetic retail product,4,2024-06-01,3.13,10102,United Kingdom
10102-8,SKU072,Synthetic retail product,2,2024-06-01,12.22,10102,United Kingdom
10102-9,SKU099,Synthetic retail product,1,2024-12-21,14.09,10102,United Kingdom
10102-9,SKU085,Synthetic retail product,3,2024-12-21,6.64,10102,United Kingdom
10102-10,SKU067,Synthetic retail product,4,2024-04-02,9.93,10102,United Kingdom
10102-10,SKU052,Synthetic retail product,6,2024-04-02,1.48,10102,United Kingdom
10102-10,SKU093,Synthetic retail product,6,2024-04-02,9.06,10102,United Kingdom
10102-11,SKU014,Synthetic retail product,4,2024-04-23,9.72,10102,United Kingdom
10102-11,SKU020,Synthetic retail product,6,2024-04-23,5.8,10102,United Kingdom
10102-11,SKU082,Synthetic retail product,2,2024-04-23,17.23,10102,United Kingdom
10102-12,SKU082,Synthetic retail product,4,2024-07-12,9.2,10102,United Kingdom
10103-0,SKU016,Synthetic retail product,4,2024-09-09,15.23,10103,United Kingdom
10103-0,SKU082,Synthetic retail product,7,2024-09-09,7.83,10103,United Kingdom
10103-0,SKU056,Synthetic retail product,3,2024-09-09,6.59,10103,United Kingdom
10103-1,SKU093,Synthetic retail product,4,2024-05-27,9.49,10103,United Kingdom
10103-1,SKU078,Synthetic retail product,4,2024-05-27,3.93,10103,United Kingdom
10103-2,SKU018,Synthetic retail product,3,2024-11-11,7.27,10103,United Kingdom
10103-2,SKU007,Synthetic retail product,2,2024-11-11,20.7,10103,United Kingdom
10103-2,SKU025,Synthetic retail product,4,2024-11-11,11.89,10103,United Kingdom
10103-3,SKU010,Synthetic retail product,7,2024-02-06,7.31,10103,United Kingdom
10103-4,SKU024,Synthetic retail product,4,2024-10-15,9.9,10103,United Kingdom
10103-4,SKU061,Synthetic retail product,4,2024-10-15,8.64,10103,United Kingdom
10103-5,SKU030,Synthetic retail product,5,2024-06-12,48.46,10103,United Kingdom
10103-5,SKU080,Synthetic retail product,1,2024-06-12,4.82,10103,United Kingdom
10103-6,SKU082,Synthetic retail product,2,2024-12-04,3.39,10103,United Kingdom
10103-7,SKU022,Synthetic retail product,7,2024-10-30,2.42,10103,United Kingdom
10103-8,SKU087,Synthetic retail product,7,2024-09-28,6.26,10103,United Kingdom
10103-9,SKU034,Synthetic retail product,7,2024-02-11,12.99,10103,United Kingdom
10103-9,SKU076,Synthetic retail product,6,2024-02-11,23.75,10103,United Kingdom
10103-10,SKU021,Synthetic retail product,7,2024-01-17,10.71,10103,United Kingdom
10103-10,SKU067,Synthetic retail product,1,2024-01-17,10.02,10103,United Kingdom
10103-11,SKU053,Synthetic retail product,1,2024-05-03,4.19,10103,United Kingdom
10104-0,SKU035,Synthetic retail product,3,2024-04-09,10.6,10104,United Kingdom
10104-0,SKU010,Synthetic retail product,2,2024-04-09,10.05,10104,United Kingdom
10104-0,SKU044,Synthetic retail product,5,2024-04-09,9.9,10104,United Kingdom
10104-1,SKU053,Synthetic retail product,6,2024-12-14,10.08,10104,United Kingdom
10104-1,SKU020,Synthetic retail product,5,2024-12-14,5.0,10104,United Kingdom
10104-1,SKU021,Synthetic retail product,5,2024-12-14,4.32,10104,United Kingdom
10104-2,SKU066,Synthetic retail product,3,2024-02-20,5.09,10104,United Kingdom
10104-2,SKU009,Synthetic retail product,1,2024-02-20,3.26,10104,United Kingdom
10104-2,SKU059,Synthetic retail product,1,2024-02-20,4.11,10104,United Kingdom
10104-3,SKU023,Synthetic retail product,1,2024-05-15,3.36,10104,United Kingdom
10104-3,SKU047,Synthetic retail product,4,2024-05-15,5.4,10104,United Kingdom
10104-4,SKU043,Synthetic retail product,6,2024-12-29,12.56,10104,United Kingdom
10104-4,SKU009,Synthetic retail product,1,2024-12-29,7.03,10104,United Kingdom
10104-5,SKU010,Synthetic retail product,6,2024-03-27,2.9,10104,United Kingdom
10104-5,SKU046,Synthetic retail product,1,2024-03-27,4.15,10104,United Kingdom
10104-5,SKU019,Synthetic retail product,2,2024-03-27,19.67,10104,United Kingdom
10104-6,SKU025,Synthetic retail product,3,2024-05-10,3.46,10104,United Kingdom
10104-6,SKU054,Synthetic retail product,1,2024-05-10,6.97,10104,United Kingdom
10104-7,SKU017,Synthetic retail product,2,2024-06-29,9.43,10104,United Kingdom
10104-7,SKU062,Synthetic retail product,7,2024-06-29,10.07,10104,United Kingdom
10104-8,SKU005,Synthetic retail product,3,2024-03-03,12.59,10104,United Kingdom
10104-8,SKU057,Synthetic retail product,5,2024-03-03,14.55,10104,United Kingdom
10104-9,SKU009,Synthetic retail product,3,2024-04-01,3.21,10104,United Kingdom
10104-9,SKU073,Synthetic retail product,7,2024-04-01,4.11,10104,United Kingdom
10104-9,SKU020,Synthetic retail product,3,2024-04-01,10.26,10104,United Kingdom
10104-10,SKU095,Synthetic retail product,4,2024-11-25,9.35,10104,United Kingdom
10104-11,SKU049,Synthetic retail product,5,2024-08-25,8.54,10104,United Kingdom
10104-11,SKU091,Synthetic retail product,2,2024-08-25,8.8,10104,United Kingdom
10104-12,SKU055,Synthetic retail product,6,2024-05-09,9.29,10104,United Kingdom
10105-0,SKU083,Synthetic retail product,6,2024-08-27,7.9,10105,United Kingdom
10105-1,SKU090,Synthetic retail product,4,2024-01-16,7.88,10105,United Kingdom
10105-1,SKU070,Synthetic retail product,1,2024-01-16,5.09,10105,United Kingdom
10105-1,SKU076,Synthetic retail product,4,2024-01-16,7.82,10105,United Kingdom
10106-0,SKU027,Synthetic retail product,3,2024-03-29,2.22,10106,United Kingdom
10106-0,SKU037,Synthetic retail product,4,2024-03-29,15.47,10106,United Kingdom
10106-1,SKU055,Synthetic retail product,4,2024-12-12,19.13,10106,United Kingdom
10106-2,SKU085,Synthetic retail product,2,2024-06-12,6.07,10106,United Kingdom
10106-3,SKU040,Synthetic retail product,3,2024-04-16,4.28,10106,United Kingdom
10106-4,SKU071,Synthetic retail product,6,2024-10-19,4.17,10106,United Kingdom
10106-4,SKU017,Synthetic retail product,2,2024-10-19,9.42,10106,United Kingdom
10106-4,SKU012,Synthetic retail product,5,2024-10-19,24.67,10106,United Kingdom
10106-5,SKU092,Synthetic retail product,7,2024-04-12,10.01,10106,United Kingdom
10106-5,SKU019,Synthetic retail product,3,2024-04-12,13.25,10106,United Kingdom
10106-5,SKU065,Synthetic retail product,7,2024-04-12,10.1,10106,United Kingdom
10106-6,SKU041,Synthetic retail product,4,2024-03-04,3.36,10106,United Kingdom
10106-6,SKU065,Synthetic retail product,1,2024-03-04,5.45,10106,United Kingdom
10106-6,SKU016,Synthetic retail product,2,2024-03-04,10.87,10106,United Kingdom
10106-7,SKU073,Synthetic retail product,1,2024-05-14,9.82,10106,United Kingdom
10106-8,SKU093,Synthetic retail product,3,2024-04-23,5.21,10106,United Kingdom
10106-8,SKU054,Synthetic retail product,2,2024-04-23,5.25,10106,United Kingdom
10106-8,SKU008,Synthetic retail product,4,2024-04-23,6.96,10106,United Kingdom
10107-0,SKU044,Synthetic retail product,2,2024-07-28,9.63,10107,United Kingdom
10107-0,SKU021,Synthetic retail product,3,2024-07-28,9.75,10107,United Kingdom
10107-0,SKU015,Synthetic retail product,5,2024-07-28,20.68,10107,United Kingdom
10107-1,SKU044,Synthetic retail product,3,2024-07-06,11.08,10107,United Kingdom
10107-1,SKU044,Synthetic retail product,4,2024-07-06,17.43,10107,United Kingdom
10107-1,SKU032,Synthetic retail product,7,2024-07-06,9.65,10107,United Kingdom
10108-0,SKU073,Synthetic retail product,5,2024-09-16,7.59,10108,United Kingdom
10108-1,SKU033,Synthetic retail product,5,2024-11-30,6.63,10108,United Kingdom
10108-2,SKU051,Synthetic retail product,3,2024-10-29,10.33,10108,United Kingdom
10108-2,SKU077,Synthetic retail product,7,2024-10-29,3.0,10108,United Kingdom
10108-3,SKU032,Synthetic retail product,4,2024-08-03,5.37,10108,United Kingdom
10108-3,SKU049,Synthetic retail product,4,2024-08-03,7.32,10108,United Kingdom
10108-3,SKU080,Synthetic retail product,3,2024-08-03,3.68,10108,United Kingdom
10108-4,SKU016,Synthetic retail product,1,2024-05-20,12.02,10108,United Kingdom
10108-4,SKU052,Synthetic retail product,4,2024-05-20,9.07,10108,United Kingdom
10108-5,SKU074,Synthetic retail product,6,2024-10-18,5.2,10108,United Kingdom
10108-5,SKU063,Synthetic retail product,1,2024-10-18,8.67,10108,United Kingdom
10108-6,SKU003,Synthetic retail product,1,2024-07-05,3.2,10108,United Kingdom
10108-6,SKU051,Synthetic retail product,6,2024-07-05,7.41,10108,United Kingdom
10108-7,SKU040,Synthetic retail product,1,2024-09-15,7.28,10108,United Kingdom
10108-7,SKU053,Synthetic retail product,1,2024-09-15,14.56,10108,United Kingdom
10108-8,SKU026,Synthetic retail product,1,2024-05-19,5.74,10108,United Kingdom
10108-8,SKU004,Synthetic retail product,6,2024-05-19,10.43,10108,United Kingdom
10108-9,SKU025,Synthetic retail product,4,2024-06-07,14.34,10108,United Kingdom
10108-9,SKU054,Synthetic retail product,4,2024-06-07,11.97,10108,United Kingdom
10108-9,SKU048,Synthetic retail product,1,2024-06-07,9.58,10108,United Kingdom
10108-10,SKU008,Synthetic retail product,5,2024-01-03,5.43,10108,United Kingdom
10108-11,SKU053,Synthetic retail product,5,2024-06-13,4.78,10108,United Kingdom
10108-11,SKU029,Synthetic retail product,3,2024-06-13,7.68,10108,United Kingdom
10108-12,SKU025,Synthetic retail product,5,2024-05-24,7.37,10108,United Kingdom
10109-0,SKU064,Synthetic retail product,4,2024-05-25,3.71,10109,United Kingdom
10109-0,SKU021,Synthetic retail product,5,2024-05-25,1.49,10109,United Kingdom
10110-0,SKU079,Synthetic retail product,1,2024-04-17,16.78,10110,United Kingdom
10110-0,SKU056,Synthetic retail product,4,2024-04-17,8.59,10110,United Kingdom
10110-0,SKU099,Synthetic retail product,5,2024-04-17,15.91,10110,United Kingdom
10110-1,SKU013,Synthetic retail product,7,2024-11-24,2.68,10110,United Kingdom
10110-1,SKU070,Synthetic retail product,4,2024-11-24,13.34,10110,United Kingdom
10110-1,SKU092,Synthetic retail product,5,2024-11-24,8.5,10110,United Kingdom
10110-2,SKU007,Synthetic retail product,7,2024-02-08,11.69,10110,United Kingdom
10110-3,SKU073,Synthetic retail product,7,2024-06-29,13.89,10110,United Kingdom
10110-3,SKU056,Synthetic retail product,7,2024-06-29,7.08,10110,United Kingdom
10111-0,SKU010,Synthetic retail product,7,2024-12-05,4.92,10111,United Kingdom
10111-1,SKU069,Synthetic retail product,2,2024-11-22,13.52,10111,United Kingdom
10111-2,SKU010,Synthetic retail product,5,2024-11-05,21.21,10111,United Kingdom
10111-3,SKU024,Synthetic retail product,2,2024-11-30,11.74,10111,United Kingdom
10111-3,SKU054,Synthetic retail product,4,2024-11-30,11.65,10111,United Kingdom
10111-3,SKU077,Synthetic retail product,5,2024-11-30,5.5,10111,United Kingdom
10112-0,SKU012,Synthetic retail product,4,2024-06-13,5.07,10112,United Kingdom
10113-0,SKU034,Synthetic retail product,1,2024-01-31,4.26,10113,United Kingdom
10113-0,SKU026,Synthetic retail product,5,2024-01-31,13.27,10113,United Kingdom
10113-0,SKU031,Synthetic retail product,1,2024-01-31,15.75,10113,United Kingdom
10113-1,SKU083,Synthetic retail product,2,2024-07-01,4.33,10113,United Kingdom
10113-2,SKU089,Synthetic retail product,2,2024-09-17,10.25,10113,United Kingdom
